Price,Open,High,Low,Close,Volume,SMA_200,SMA_50,EMA_20,BullBear,High-Low,High-Close,Low-Close,True_Range,ATR_14,Daily_Return,Direction,Money_Flow_Volume,CMF,Momentum_5,Volatility_20,RSI
2018-01-18,249.55719535351983,249.98578621832976,248.75353298163697,249.25360107421875,100728000.0,,,244.3669178440529,-1,1.2322532366927987,0.3125684448922641,0.9196847918005346,1.2322532366927987,,-0.0016806636409016917,0,-18973929.76559496,,4.482589721679716,,86.90403794697117
2018-01-19,249.842945575293,250.3876495361328,249.25363306055377,250.3876495361328,140920100.0,,,244.94032086234623,-1,1.1340164755790454,1.1340484619140625,3.198633501710901e-05,1.1340484619140625,,0.0045497776442411375,1,140920100.0,,3.830810546875,,87.98968456957472
2018-01-22,250.1732029003077,252.4233856201172,250.1196018175361,252.4233856201172,91322400.0,,,245.65299369641966,-1,2.30378380258108,2.035736083984375,0.26804771859670495,2.30378380258108,1.737402547335023,0.008130337449773428,1,91322400.0,,4.259246826171875,,89.54545675212484
2018-01-23,252.4680833372619,253.25386940843967,252.13770220510216,252.9592132568359,97084700.0,,,246.34882413074502,-1,1.1161672033375112,0.830483788322482,0.28568341501502914,1.1161672033375112,1.7271973537206264,0.0021227337372184962,1,45826064.20409511,,5.643371582031222,,89.89015549490087
2018-01-24,253.61100765774395,254.21822325512997,251.66441882393912,252.86094665527344,134816100.0,,,246.9690262759382,-1,2.553804431190855,1.2590099982940615,1.2947944328967935,2.553804431190855,1.7903437390650265,-0.0003884681656670663,0,-8485975.5850066,,3.1877288818359375,,88.25990652369146
2018-01-25,253.7360922068442,253.8343018526276,252.16451987287635,252.96815490722656,84587300.0,,,247.54037185987042,-1,1.6697819797512352,0.9733551973541523,0.6964267823970829,1.6697819797512352,1.8018217748191259,0.0004239810590414006,1,-3166709.0900194915,,3.7145538330078125,,87.49183404141496
2018-01-26,253.8163882213516,255.941574653382,253.5574298346307,255.89691162109375,107743100.0,,,248.33623278951075,-1,2.384144818751281,2.973419746155429,0.5892749274041478,2.973419746155429,1.8898325753088423,0.011577570761589717,1,103706320.42496091,,5.5092620849609375,,88.56951396269187
2018-01-29,255.3165149758808,255.76298180607688,254.0396263815615,254.20034790039065,90118300.0,,,248.89471994292788,-1,1.7233554245153755,0.13392981501687018,1.8572852395322457,1.8572852395322457,1.9510614098948784,-0.0066298718103139365,0,-73309289.1085016,,1.776962280273466,,79.14391376190105
2018-01-30,252.34307864456335,254.25394266497585,251.11082573178075,251.593017578125,131796400.0,,,249.1517006700895,-1,3.1431169331951025,0.05359476458519907,3.0895221686099035,3.1431169331951025,2.0907404693450524,-0.010256989590302745,0,-91358102.0885551,0.34996253858855486,-1.366195678710909,,67.38913912430763
2018-01-31,252.45916784749377,252.9681193726427,250.62863731786484,251.718017578125,108364800.0,,,249.3961118041881,-1,2.3394820547778465,1.3751017945176898,0.9643802602601568,2.3394820547778465,2.1545191507868333,0.0004968341379394392,1,-7444620.863811053,0.2989948641290895,-1.1429290771484375,0.0054953537056949536,68.99422345379567
2018-02-01,250.97687333467584,252.75380261910803,250.62861612306003,251.4322509765625,90102500.0,,,249.5900298206047,-1,2.125186496048002,1.0357850409830291,1.0894014550649729,2.125186496048002,2.1787590693103493,-0.001135264786811696,0,-21958354.041648272,0.24959286023323451,-1.5359039306640625,0.00546818286128329,64.52131010153991
2018-02-02,250.09286311908076,250.22682497658383,245.9228779265943,245.95860290527344,173174800.0,,,249.2441796381922,-1,4.303947049989517,1.2054259999786723,5.50937304996819,5.50937304996819,2.442810410798657,-0.0217698725999923,0,-170299919.81866637,0.13948149266322088,-9.938308715820312,0.0075948955651676114,44.66060948147972
2018-02-05,244.1727121550208,246.31574741814015,235.11835206186385,235.6719665527344,294681800.0,,,247.95158791576765,-1,11.197395356276303,0.3571445128667108,10.840250843409592,11.197395356276303,2.993240511388105,-0.041822632878186994,0,-265542860.18675545,-0.02577705973154938,-18.52838134765625,0.012039200803897499,30.652732246671675
2018-02-06,232.1092133267711,240.82425590384224,231.0019841387644,240.31527709960935,355026800.0,,,247.22432021899067,-1,9.82227176507783,5.152289351107839,4.66998241396999,9.82227176507783,3.4983835540356063,0.019702430521518766,1,318232640.673825,0.08901409742598407,-11.277740478515653,0.012943907861596929,35.54879433867464
2018-02-07,239.7527197263805,243.19943103416853,238.93120865940057,239.0115966796875,167376100.0,,,246.44215607239036,-1,4.268222374767959,2.88415393455918,1.3840684402087788,4.268222374767959,3.7152384924695463,-0.005424875337332269,0,-161071351.96161827,0.02824138158742832,-12.7064208984375,0.012962263435337074,34.603944135451826
2018-02-08,239.31513301850424,239.45800565865164,230.0107532989051,230.0464782714844,246449500.0,,,244.88066294849455,-1,9.447252359746557,0.44640897896414344,9.000843380782413,9.447252359746557,4.309038770886153,-0.03750913567686731,0,-244585592.63425615,-0.07627744503939984,-21.385772705078097,0.015298710998354257,25.249743693143145
2018-02-09,232.87708702879684,235.38622842692763,225.8407790711582,233.5021514892578,283565300.0,,,243.796995190472,-1,9.54544935576942,5.339750155443227,4.205699200326194,9.54544935576942,4.826300596113891,0.015021630601513847,1,171625291.28149822,-0.034350519627530295,-12.456451416015625,0.015665091589555723,27.746419929091175
2018-02-12,235.58273715045664,238.42228764214548,233.6450858615108,236.9310760498047,143736000.0,,,243.14309812945606,-1,4.77720178063467,4.920136152887665,0.142934372252995,4.920136152887665,5.098012663938903,0.014684766451518616,1,54001130.39262088,-0.04023003254105678,1.259109497070284,0.01601766686982443,32.35015391233041
2018-02-13,235.70768582977223,238.0739544433073,235.1183463778816,237.5203399658203,81223600.0,,,242.60759735196694,-1,2.955608065425679,1.142878393502599,1.8127296719230799,2.955608065425679,5.126712923527104,0.0024870689224900655,1,50795640.75897343,-0.0029209723385271802,-2.794937133789034,0.016048227562438646,33.287963887073246
2018-02-14,236.01135386047724,241.09214986543353,236.00241580153585,240.72604370117188,120735700.0,,,242.42840176617693,-1,5.08973406389768,3.571809899613214,1.5179241642844659,5.08973406389768,5.370995215251851,0.013496544067816973,1,103366586.61940978,0.004468286857650902,1.714447021484375,0.016220362486666615,37.50687099594167
2018-02-15,242.49403851593243,243.80665229145177,239.99380752675532,243.79771423339844,111200300.0,,,242.5588124773409,-1,3.8128447646964503,3.080608590279894,0.7322361744165562,3.8128447646964503,5.430954145147638,0.012760025816066722,1,110678949.25099985,0.046906073160468874,13.751235961914034,0.01653936089231483,37.68862603083472
2018-02-16,243.16369688879388,245.8424978253621,243.1190338564144,243.8690948486328,160420100.0,,,242.6836012746068,-1,2.723463968947698,2.0447835919636645,0.6786803769840333,2.723463968947698,5.4928240543915985,0.00029278623656847635,1,-72058468.82022871,-0.022686071198718457,10.366943359375,0.016491854119082248,39.12799684246252
2018-02-20,242.90474617800072,244.36917048302053,241.53855874718255,242.3421936035156,86369700.0,,,242.65108625831238,-1,2.8306117358379765,0.5000756343877129,2.3305361014502637,2.8306117358379765,5.470502254580375,-0.006261151073960192,0,-37327508.467871465,-0.0646476833125116,5.411117553710909,0.016377490491318602,40.038455319926385
2018-02-21,242.78869752514885,245.30677740976668,241.03855488733765,241.1367645263672,98883700.0,,,242.50686514098427,-1,4.268222522429028,2.9645838062510848,1.303638716177943,4.268222522429028,5.608269430841174,-0.004974078426972395,0,-94333172.26538788,-0.1102587492837719,3.616424560546875,0.0163624689872332,38.8649115443126
2018-02-22,242.07429841337333,243.81550254013771,240.7706230197158,241.44923400878903,110511300.0,,,242.4061383664895,-1,3.0448795204219152,2.678738013770527,0.3661415066513882,3.0448795204219152,5.673961789725025,0.0012958185079559037,1,-61252088.202761225,-0.12846121418263995,0.7231903076171591,0.016376944067452333,39.50036092925554
2018-02-23,242.69046977402036,245.29782104492188,242.20827792248505,245.29782104492188,92766400.0,,,242.6815367168164,-1,3.0895431224368224,3.848587036132841,0.7590439136960185,3.848587036132841,5.555334217308214,0.015939528870043018,1,92766400.0,-0.09670745241748142,1.5001068115234375,0.016866808573553473,49.280425274395505
2018-02-26,246.3872357179196,248.24455342391764,245.78898528631248,248.1463165283203,86491400.0,,,243.20199193695962,-1,2.4555681376051552,2.946732378995762,0.49116424139060655,2.946732378995762,4.966001147502461,0.01161239619359189,1,79571089.78604442,-0.10534262416126701,4.2772216796875,0.01686822074259762,66.21030352517826
2018-02-27,248.33373363691325,249.05703487419967,244.98523286315924,245.04774475097656,99099200.0,,,243.37777791924694,-1,4.0718020110404325,0.91071834587936,3.1610836651610725,4.0718020110404325,4.5552533079283615,-0.012486873956842004,0,-96056381.09260255,-0.11250935549340435,2.705551147460966,0.017014012847560208,56.40702422401236
2018-02-28,246.16396682737425,246.6193717546901,242.2440018800721,242.56544494628903,121907800.0,,,243.30041287420332,-1,4.375369874618002,1.5716270037135303,2.803742870904472,4.375369874618002,4.562906700774794,-0.01012986186512388,0,-103995523.71218874,-0.11704418003614692,1.4286804199218466,0.017010668214329172,54.66255927168741
2018-03-01,242.35110602727264,243.9226778468915,237.5203320932504,239.038330078125,176855100.0,,,242.89450022695777,-1,6.4023457536411,1.3572329006024688,5.045112853038631,6.4023457536411,4.34541337176726,-0.014540879344727142,0,-92990311.76605767,-0.1420489766910396,-2.410903930664034,0.017239893235159016,63.76058740234555
2018-03-02,237.34173256240703,240.8420441550887,236.46667510186415,240.2705535888672,139083200.0,,,242.64460054713962,-1,4.375369053224546,1.8037140769637006,2.571654976260845,4.375369053224546,3.976121921585484,0.005154920176774436,1,102750385.2120353,-0.10024425173368388,-5.0272674560546875,0.017322091884753612,61.11431274642848
2018-03-05,239.06513105405875,243.67267186420943,238.9579561280974,243.047607421875,97307400.0,,,242.68298215425727,-1,4.714715736112026,3.4021182753422465,1.31259746076978,4.714715736112026,3.9614490346729383,0.011558028195830072,1,71505888.68081641,-0.024049024733754844,-5.0987091064453125,0.016931307193094044,60.26361297980783
2018-03-06,244.03883535476936,244.11922338967807,242.1458197584857,243.663818359375,79213200.0,,,242.77639512617324,-1,1.973403631192383,1.0716159678030692,0.9017876633893138,1.973403631192383,3.891291575084846,0.0025353507653766982,1,42652924.97445324,0.08196583229044851,-1.3839263916015625,0.013852962568531158,60.299516053031056
2018-03-07,241.467152358295,243.9316309342195,241.27070584679177,243.574462890625,87063500.0,,,242.85240157993056,-1,2.660925087427728,0.2678125748444984,2.3931125125832295,2.660925087427728,3.7178052196227065,-0.00036671619673223077,0,63690951.77576578,-0.007823605323698538,1.009017944335966,0.013196230366791658,55.33256775903834
2018-03-08,244.26199817582028,244.8781245973343,243.25300600379907,244.7531280517578,66901200.0,,,243.033423148676,-1,1.625118593535234,1.3036617067093061,0.32145688682592777,1.625118593535234,3.561539064539762,0.00483903422035703,1,56609743.20639977,0.07929039896385479,5.7147979736328125,0.013142626546115001,51.92509192871989
2018-03-09,246.18186620951911,249.012451171875,245.86039586274407,249.012451171875,113625300.0,,,243.60285438898066,-1,3.1520553091309296,4.2593231201171875,1.107267810986258,4.2593231201171875,3.6712432896232974,0.017402527820671976,1,113625300.0,0.23573881994400023,8.741897583007812,0.009966961307356815,58.86702993232568
2018-03-12,249.30709048102332,249.94106575392075,248.30698188482268,248.6998748779297,71924800.0,,,244.0882849117377,-1,1.6340838690980775,0.9286145820457534,0.705469287052324,1.6340838690980775,3.5857770134275904,-0.0012552637126147514,0,-37338142.01380933,0.16159061215403048,5.6522674560546875,0.009681460572878994,61.43946178737598
2018-03-13,249.8785851353946,250.3875639288356,246.47650962163857,247.09263610839844,91968900.0,,,244.37441359713395,-1,3.91105430719702,1.6876890509059024,2.2233652562911175,3.91105430719702,3.560264998053875,-0.006462563643508612,0,-62992327.03659364,0.10970348901202097,3.4288177490234375,0.009514754977096624,60.56373249499857
2018-03-14,248.06596458154164,248.25347307049316,245.26216630560637,245.82469177246097,105895100.0,,244.96815490722656,244.51253532811748,-1,2.9913067648867866,1.16083696209472,1.8304698027920665,2.9913067648867866,3.556438372658509,-0.0051314533525038675,0,-66067228.60656334,0.05325551254292216,2.250228881835966,0.009651849543904372,57.50619080776308
2018-03-15,246.3425333883478,246.99435749597848,245.0477687290683,245.55674743652344,83433000.0,,245.07941375732423,244.61198410034663,-1,1.9465887669101676,1.169665723517511,0.7769230433926566,1.9465887669101676,3.420581353428318,-0.0010899813765882227,0,-39802191.8694161,-0.014590518718958286,0.803619384765625,0.009261855368923108,50.50640761261742
2018-03-16,246.09198586953835,246.88989287240528,245.76925541398296,245.8230438232422,100343700.0,,245.1656396484375,244.72732312157478,-1,1.1206374584223227,1.3331454358818462,0.21250797745952354,1.3331454358818462,3.3053251432058954,0.00108445965952364,1,-90711096.76757975,-0.11195390914751695,-3.1894073486328125,0.008842355579187795,44.945631462446606
2018-03-19,245.06096530100655,246.0022896703273,240.82046399384737,242.49693298339844,109208400.0,,245.16498413085938,244.51490501317704,-1,5.181825676479917,0.17924584708509883,5.0025798293948185,5.181825676479917,3.3846125478801445,-0.013530508727389146,0,-38544310.76616046,-0.09819321548757046,-6.20294189453125,0.00937930443238485,44.50501408835892
2018-03-20,242.9004194556452,243.5548815992509,242.21906310664824,242.90939331054688,59757300.0,,245.1402523803711,244.36199913673607,-1,1.3358184926026695,1.0579486158524674,0.27786987675020214,1.3358184926026695,3.1675017348790493,0.0017008888404237421,1,2005984.9400931254,-0.07976153149202196,-4.1832427978515625,0.00927873786946351,50.81348139433338
2018-03-21,242.86455232059785,244.98927663254332,242.22803788437056,242.4431915283203,78709600.0,,245.0972671508789,244.17925555498218,-1,2.761238748172758,2.079883321996448,0.6813554261763102,2.761238748172758,2.907422663059882,-0.0019192414746619368,0,-66443614.47807907,-0.06643518068018008,-3.3815002441406534,0.009214737198606465,59.41630481109662
2018-03-22,240.18399078175617,241.04463269749385,236.10485397828128,236.38279724121097,148785900.0,,244.92200134277343,243.4367357155754,-1,4.939778719212569,1.3985588308264596,6.338337550039029,6.338337550039029,3.0476346985466307,-0.024997172528977485,0,-132042624.2888477,-0.10038353893812728,-9.173950195312472,0.010805107447425851,41.514330399844454
2018-03-23,236.83108620486496,237.16279056584452,231.1471880694718,231.34442138671875,183534800.0,,244.65346954345702,242.28508673187477,-1,6.015602496372708,0.7799933246335513,5.235609171739156,6.015602496372708,3.1405551814223935,-0.0213144776747477,0,-171499703.7794365,-0.22182153899014026,-14.478622436523438,0.010940709294514668,26.750883004482617
2018-03-26,235.00219972833415,237.96067215033332,232.5636911325145,237.6737823486328,141956100.0,,244.47580841064453,241.84591488585173,-1,5.396981017818831,6.616250763614573,1.2192697457957422,6.616250763614573,3.47218711945255,0.02735903863155542,1,126864048.63101554,-0.19418685649098244,-4.823150634765625,0.012493876024602866,40.301813479822854
2018-03-27,238.62404445406384,239.16192848933284,232.05261177699103,233.63047790527344,129941400.0,,244.1851351928711,241.06349231627283,-1,7.109316712341808,1.4881461407000245,5.621170571641784,7.109316712341808,3.7899293783749846,-0.01701199182932356,0,-72262120.25553103,-0.18057105831309714,-9.278915405273438,0.012730988988425146,35.727510649248245
2018-03-28,233.7649868001455,235.4594038637853,231.8195480262607,232.940185546875,146452300.0,,243.8976220703125,240.28984405252066,-1,3.639855837524607,1.82892595851186,1.8109298790127468,3.639855837524607,3.9338391815170826,-0.002954633165105802,0,-56272935.933824405,-0.15699259875531207,-9.503005981445312,0.012599319695303425,32.80394345849591
2018-03-29,234.09666615523935,237.8082303600339,232.94913455092197,235.9165802001953,111601600.0,,243.62248931884767,239.87334273325158,-1,4.8590958091119205,4.868044813158889,0.008949004046968412,4.868044813158889,3.9773193024486324,0.012777506149626472,1,24708403.087784804,-0.10693713551435667,-0.4662170410156534,0.012642881475250334,30.196715092842865
2018-04-02,235.3786756062455,235.89866669664335,228.31418652709857,230.8244171142578,186286300.0,,243.25390563964845,239.0115402933474,-1,7.584480169544776,0.017913503551966414,7.602393673096742,7.602393673096742,4.403627145591394,-0.02158459181468453,0,-62976183.08349955,-0.1801756998318765,-0.5200042724609375,0.013395797823834469,26.383006689847818
2018-04-03,232.0795344567938,234.26702099967667,230.2596202893222,233.78289794921875,119956900.0,,242.92181060791015,238.51357435581133,-1,4.00740071035446,3.442603885418862,0.5647968249355984,4.00740071035446,4.410509031531212,0.012817018545730807,1,90973574.12424077,-0.16955176797642538,-3.8908843994140625,0.013465235925214704,33.021441326475994
2018-04-04,230.1789486140763,237.0013767628248,230.0444775823672,236.2841796875,123715300.0,,242.59902648925782,238.3012510540674,-1,6.9568991804576115,3.2184788136060547,3.7384203668515568,6.9568991804576115,4.693765632643413,0.010699164738836364,1,98207311.73356822,-0.14164461052692903,2.6537017822265625,0.013726541200997146,38.200923247982
2018-04-05,238.06818529908944,239.0454051346672,236.9654956677236,238.14889526367188,82652600.0,,242.30282012939452,238.28674097879164,-1,2.0799094669436045,2.7612254471671918,0.6813159802235873,2.7612254471671918,4.751953966947487,0.00789183422537243,1,11400583.56265507,-0.16509314561274932,5.208709716796875,0.013884062239039397,41.18654929462404
2018-04-06,236.158665790137,237.67374245253924,231.2995697670115,232.8415679931641,179521200.0,,241.90243255615235,237.76815307539854,-1,6.374172685527753,0.47515281113263086,6.849325496660384,6.849325496660384,5.145966828431668,-0.022285752216619215,0,-92664007.50965673,-0.220249768994144,-3.0750122070312216,0.014587182798098364,36.209538172856305
2018-04-09,234.32084010118953,237.43173123780508,233.038837226386,233.9891357421875,105442900.0,,241.52285217285157,237.40824666271178,-1,4.392894011419088,4.590163244640991,0.1972692332219026,4.590163244640991,5.103705226157459,0.0049285347067284935,1,-59822754.77849617,-0.2944741177121414,3.1647186279296875,0.013949084911700308,40.52337326692049
2018-04-10,236.92075288524492,238.5075935307926,235.7642743664983,237.70968627929688,103529000.0,,241.15910766601561,237.43695519762463,-1,2.7433191642942916,4.5184577886051045,1.775138624310813,4.5184577886051045,5.331036604443347,0.015900526856976516,1,43305209.1153899,-0.2568804956487456,3.926788330078125,0.014576316671673329,44.60571139112264
2018-04-11,236.2034749158544,238.14891352317255,236.13176615877308,236.4634704589844,91140200.0,,240.8043701171875,237.3442423653732,-1,2.0171473643994773,0.4392272438756777,1.5779201205237996,2.0171473643994773,5.277887219888113,-0.0052425958732208455,0,-61165596.462671734,-0.2562057691688669,0.17929077148440342,0.014559890341511537,43.895306723111915
2018-04-12,237.80825863213235,239.36817732488683,237.62894568291964,238.40890502929688,68890500.0,,240.54068786621093,237.44563880955639,-1,1.7392316419671943,2.904706865902426,1.165475223935232,2.904706865902426,5.032627885306927,0.008227209752678988,1,-7102537.942425238,-0.2351922398414839,0.260009765625,0.014718816418590868,52.25818279404944
2018-04-13,239.73580819044653,239.85235889992987,236.68767882559973,237.70968627929688,85079200.0,,240.26052124023437,237.4707861876269,-1,3.1646800743301355,1.4434538706329931,1.7212262036971424,3.1646800743301355,4.828990569446743,-0.0029328550035245815,0,-30127941.41314593,-0.2309226019380763,4.868118286132784,0.014722361990572351,57.85402553781157
2018-04-16,239.36816520886327,240.44398813105545,238.5344174917867,239.66400146484375,63405300.0,,240.02515625,237.67966383307615,-1,1.9095706392687362,2.7343018517585733,0.8247312124898372,2.7343018517585733,4.551708504314171,0.00822143689698307,1,11608013.688464193,-0.1904886730610918,5.67486572265625,0.014874506001447768,52.752931998900785
2018-04-17,241.4570145542911,242.83764754795575,240.93705081760092,242.22802734375,64682000.0,,239.95054473876954,238.1128413102832,-1,1.9005967303548346,3.173646083112004,1.2730493527571696,3.173646083112004,4.2705891736548995,0.010698418883247962,1,23188238.152819637,-0.16708215506396407,4.518341064453125,0.014800659584545628,62.399840493027995
2018-04-18,242.676275409597,243.22313333503385,241.94113069994685,242.40733337402344,57303900.0,,240.0852520751953,238.52184055444891,-1,1.2820026350869966,0.9951059912838502,0.2868966438031464,1.2820026350869966,4.102171087766499,0.0007402365128414967,1,-15626557.561145714,-0.17502132828834346,5.943862915039034,0.014796574498014126,63.858284495109075
2018-04-19,241.74385935351336,241.950066454523,240.0136020253916,241.06253051757812,77655900.0,,240.10019714355468,238.7638110271279,-1,1.936464429131405,0.45726691950042664,2.3937313486318317,2.3937313486318317,3.925434411728852,-0.005547698733892492,0,6472147.870131768,-0.1430027167299774,2.65362548828125,0.014843526500076244,57.91066272280958
2018-04-20,240.99082639542527,241.21495387262496,238.12198374354503,239.01849365234375,99953100.0,,240.10033508300782,238.78806651524368,-1,3.09297012907993,0.15242335504683524,2.940546774033095,3.09297012907993,3.6033327300133657,-0.008479280711297998,0,-42009478.93321303,-0.10563829345742987,1.308807373046875,0.013813870186286457,63.89897004021596
2018-04-23,239.60129067181975,240.16609639484508,237.88895315065213,238.98269653320312,65558000.0,,240.27905944824218,238.8066027074303,-1,2.277143244192956,1.1476027425013342,1.129540501691622,2.277143244192956,3.4797429110018294,-0.00014976715229697568,0,-2581172.4717952115,-0.031302805389294024,-0.681304931640625,0.012817828884029575,59.79076954194784
2018-04-24,240.0226438998812,240.2467714108536,234.240143173068,235.76422119140625,112885500.0,,240.32430084228517,238.51685208685657,-1,6.0066282377856055,1.2640748776504722,4.742553360135133,6.0066282377856055,3.411866415096686,-0.013467399056440565,0,-55600013.92418793,-0.11964803701280254,-6.46380615234375,0.011720999613159068,49.04670998005913
2018-04-25,235.7014660003457,236.7952093811092,233.85465744321792,236.34695434570312,103840900.0,,240.31261840820312,238.31019515912766,-1,2.9405519378912857,1.0309881897029527,1.909563748188333,2.9405519378912857,3.424675450148407,0.002471677641976866,1,72182077.24206655,-0.05069575742381081,-6.0603790283203125,0.011052830202396112,46.533369968789394
2018-04-26,237.38693293637445,239.5923402694522,236.9386778563568,238.74961853027344,67731900.0,,240.3372039794922,238.35204500399868,-1,2.6536624130953896,3.245385923749069,0.5917235106536793,3.245385923749069,3.167251194940456,0.01016583518591041,1,24712754.62249804,-0.011628555125402508,-2.3129119873046875,0.011216627776792974,62.79621761534739
2018-04-27,239.36814513663876,239.6729552218602,238.02338027632055,238.9736785888672,57053600.0,,240.3021566772461,238.41124820255757,-1,1.649574945539655,0.9233366915867691,0.7262382539528858,1.649574945539655,2.957209173576075,0.0009384729490795607,1,8682048.994078843,-0.020322812751012744,-0.0448150634765625,0.010886140944629903,61.24588177377214
2018-04-30,239.60125129258935,240.16605692278705,237.06411288381423,237.13584899902344,82182300.0,,240.1689193725586,238.2897816117448,-1,3.1019440389728175,1.1923783339198621,1.9095657050529553,3.1019440389728175,2.856029620030912,-0.007690510522732397,0,-78381174.72701816,-0.02999109946011046,-1.8468475341796875,0.009775867445598833,48.58513813780146
2018-05-01,236.5621257552475,237.66484307442911,234.9842591572611,237.55726623535156,74203400.0,,240.04268280029297,238.2200182425645,-1,2.6805839171680077,0.5289940754056772,2.1515898417623305,2.6805839171680077,2.903417945228664,0.0017771131531016948,1,68247557.93911001,-0.04363345096797599,1.7930450439453125,0.009401507733477586,52.81121930749947
2018-05-02,237.35997909078216,238.18475290957704,235.5669592211961,235.96142578125,86368900.0,,239.91506744384765,238.0049141986298,-1,2.6177936883809423,0.6274866742254801,1.9903070141554622,2.6177936883809423,2.8829241468342723,-0.006717708447278259,0,-60339619.671411,-0.13627026125273237,-0.385528564453125,0.00924587981219296,43.59450302467824
2018-05-03,235.11870632068533,236.10484537017703,232.24088970599672,235.44143676757812,136311500.0,,239.8011608886719,237.7607734909106,-1,3.8639556641803097,0.14341958892703133,3.7205360752532783,3.8639556641803097,2.9328724032521416,-0.0022037034737785177,0,89504429.94406317,-0.0883574994180555,-3.3081817626953125,0.009064567504399953,44.00735958100054
2018-05-04,234.45525328131237,239.1798778450282,234.1235490041739,238.4895477294922,91222100.0,,239.74196716308595,237.8301805612517,-1,5.056328840854292,3.7384410774500623,1.3178877634042294,5.056328840854292,3.098731473901836,0.01294636578744246,1,66313370.835226424,0.0008610516939125818,-0.484130859375,0.00797220272728404,47.066665345499246
2018-05-07,239.26958406394257,240.28261745422768,238.57027994922393,239.2964782714844,55304900.0,,239.6219403076172,237.96982796222625,-1,1.7123375050037453,1.7930697247354885,0.08073221973174327,1.7930697247354885,3.000118876874942,0.0033835048524117894,1,-8395543.082427409,0.03216331853763804,2.160629272460966,0.007941897407624608,41.97363341794668
2018-05-08,238.91993200658325,239.66402332145032,237.7096379485704,239.2964782714844,67499200.0,,239.44494354248047,238.09617561072702,-1,1.9543853728799263,0.3675450499659121,1.5868403229140142,1.9543853728799263,3.0481462152887224,0.0,0,42111170.41185254,0.03214143121837627,1.739212036132841,0.007143515758431353,41.39825005674794
2018-05-09,239.9778116409475,241.94117090483377,239.44887397688137,241.6094665527344,59666100.0,,239.3761779785156,238.43077474806105,-1,2.4922969279523954,2.644692633349365,0.15239570539696956,2.644692633349365,3.066072021339975,0.009665784878897687,1,43783959.4566129,0.09934164652785274,5.648040771484403,0.007304480964967416,51.43546188360928
